symbol,recommended_tier,in_core25_pinned,in_scanner_24h,latest_status,seen_delisted,latest_is_delisted_at_asof,statuses,listed_at,delisted_at,first_seen_ts,last_seen_ts,alive_from,alive_to,alive_days_in_18mo_window,turnover_24h,last_price,base_coin,quote_coin,contract_type,tick_size,qty_step,min_notional,latest_snapshot_ts,source_uri
ASPUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-24 14:13:05+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-24 14:13:05+02,2026-05-31 22:38:06.420089+02,311.351,,,ASP,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
ASRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-08-14 11:18:18+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-08-14 11:18:18+02,2026-05-31 22:38:06.420089+02,290.472,,,ASR,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
ASTRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-04-04 05:48:42+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,ASTR,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
ATHUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-06-13 11:01:44+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,ATH,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
ATUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-10-29 14:53:36+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-10-29 14:53:36+01,2026-05-31 22:38:06.420089+02,214.281,,,AT,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AUCTIONUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-07-28 08:34:30+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,AUCTION,USDT,LinearPerpetual,0.001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-05-28 10:20:02+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-05-28 10:20:02+02,2026-05-31 22:38:06.420089+02,368.513,,,A,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AVAAIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-01-08 09:32:06+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-01-08 09:32:06+01,2026-05-31 22:38:06.420089+02,508.504,,,AVAAI,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AVAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-12-16 11:11:33+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-12-16 11:11:33+01,2026-05-31 22:38:06.420089+02,531.435,,,AVA,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AVGOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-12 10:12:28+02,,2026-05-12 11:20:01.485241+02,2026-05-31 22:20:01.363662+02,2026-05-12 10:12:28+02,2026-05-31 22:38:06.420089+02,19.518,,,AVGO,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AVNTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-09-09 16:05:37+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-09-09 16:05:37+02,2026-05-31 22:38:06.420089+02,264.273,,,AVNT,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AWEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-05-22 11:09:48+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-05-22 11:09:48+02,2026-05-31 22:38:06.420089+02,374.478,,,AWE,USDT,LinearPerpetual,0.00001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AXLUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-12-07 10:32:30+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,AXL,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
AZTECUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-02-12 08:27:46+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-02-12 08:27:46+01,2026-05-31 22:38:06.420089+02,108.549,,,AZTEC,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
B2USDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-06-09 11:18:43+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-06-09 11:18:43+02,2026-05-31 22:38:06.420089+02,356.472,,,B2,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BABAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-13 10:03:12+02,,2026-05-13 10:20:01.872548+02,2026-05-31 22:20:01.363662+02,2026-05-13 10:03:12+02,2026-05-31 22:38:06.420089+02,18.524,,,BABA,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BANANAS31USDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-03-28 10:29:10+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-03-28 10:29:10+01,2026-05-31 22:38:06.420089+02,429.465,,,BANANAS31,USDT,LinearPerpetual,0.000001,100,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BANANAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-07-19 12:49:43+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BANANA,USDT,LinearPerpetual,0.001,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BANDUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-02-18 07:51:56+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BAND,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BANKUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-05-08 10:51:51+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-05-08 10:51:51+02,2026-05-31 22:38:06.420089+02,388.490,,,BANK,USDT,LinearPerpetual,0.00001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BANUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-11-18 09:39:50+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BAN,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BARDUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-09-16 11:48:57+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-09-16 11:48:57+02,2026-05-31 22:38:06.420089+02,257.451,,,BARD,USDT,LinearPerpetual,0.00010,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BATUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-11-24 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BAT,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BBUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-05-14 13:41:00+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BB,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BEAMUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-11-14 10:48:16+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BEAM,USDT,LinearPerpetual,0.0000001,100,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BELUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-06-17 07:59:45+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BEL,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BERAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-02-06 14:16:28+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-02-06 14:16:28+01,2026-05-31 22:38:06.420089+02,479.307,,,BERA,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-28 10:35:42+02,,2026-05-28 12:20:01.871272+02,2026-05-31 22:20:01.363662+02,2026-05-28 10:35:42+02,2026-05-31 22:38:06.420089+02,3.502,,,BE,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BICOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-12-02 12:40:17+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BICO,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BIGTIMEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-10-12 10:35:45+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BIGTIME,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BIRBUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-01-28 12:12:45+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-01-28 12:12:45+01,2026-05-31 22:38:06.420089+02,123.393,,,BIRB,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BLASTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-06-27 11:25:10+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BLAST,USDT,LinearPerpetual,0.0000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BLENDUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-04-29 11:38:28+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-04-29 11:38:28+02,2026-05-31 22:38:06.420089+02,32.458,,,BLEND,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BLUAIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-10-23 13:38:48+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-10-23 13:38:48+02,2026-05-31 22:38:06.420089+02,220.375,,,BLUAI,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BMNRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-14 09:59:22+02,,2026-05-14 10:20:01.685085+02,2026-05-31 22:20:01.363662+02,2026-05-14 09:59:22+02,2026-05-31 22:38:06.420089+02,17.527,,,BMNR,USDT,LinearPerpetual,0.001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BMTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-03-13 08:58:44+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-03-13 08:58:44+01,2026-05-31 22:38:06.420089+02,444.527,,,BMT,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BNTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-08-07 07:18:53+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BNT,USDT,LinearPerpetual,0.00010,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BOBAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-04-06 09:56:01+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BOBA,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BOMEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-03-15 09:52:25+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BOME,USDT,LinearPerpetual,0.0000001,100,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BPUSDT,current_bybit_usdt_perp,f,f,PreLaunch,f,f,PreLaunch,2026-03-16 06:45:14+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-03-16 06:45:14+01,2026-05-31 22:38:06.420089+02,76.620,,,BP,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=PreLaunch
BRETTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-04-26 10:17:24+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BRETT,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BREVUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-12-30 13:56:05+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-12-30 13:56:05+01,2026-05-31 22:38:06.420089+02,152.321,,,BREV,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BROCCOLIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-02-14 13:11:51+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-02-14 13:11:51+01,2026-05-31 22:38:06.420089+02,471.352,,,BROCCOLI,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BSVUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-12-10 04:08:28+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,BSV,USDT,LinearPerpetual,0.001,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BTRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-08-27 13:11:56+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-08-27 13:11:56+02,2026-05-31 22:38:06.420089+02,277.393,,,BTR,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
BZUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-13 10:08:32+02,,2026-05-13 11:20:01.125821+02,2026-05-31 22:20:01.363662+02,2026-05-13 10:08:32+02,2026-05-31 22:38:06.420089+02,18.521,,,BZ,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
C98USDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-10-25 02:00:00+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,C98,USDT,LinearPerpetual,0.000001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CAKEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-11-03 11:00:36+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CAKE,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CARVUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-10-16 10:41:15+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CARV,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CATIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-09-09 10:15:12+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CATI,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CBRSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-19 10:24:45+02,,2026-05-19 11:20:01.274369+02,2026-05-31 22:20:01.363662+02,2026-05-19 10:24:45+02,2026-05-31 22:38:06.420089+02,12.509,,,CBRS,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CCUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-10-31 14:20:55+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-10-31 14:20:55+01,2026-05-31 22:38:06.420089+02,212.304,,,CC,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CELOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-01-05 08:26:22+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CELO,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CETUSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-02-05 04:44:03+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CETUS,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CFGUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-03-17 05:02:55+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-03-17 05:02:55+01,2026-05-31 22:38:06.420089+02,75.691,,,CFG,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CFXUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-02-20 10:05:25+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CFX,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CGPTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-01-10 11:47:27+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-01-10 11:47:27+01,2026-05-31 22:38:06.420089+02,506.410,,,CGPT,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CHILLGUYUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-11-21 10:38:17+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CHILLGUY,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CHRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-11-18 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CHR,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CHZUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-10-12 02:00:00+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CHZ,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CKBUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-02-15 05:59:08+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,CKB,USDT,LinearPerpetual,0.0000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
CLANKERUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-04-28 12:16:10+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-04-28 12:16:10+02,2026-05-31 22:38:06.420089+02,398.432,,,CLANKER,USDT,LinearPerpetual,0.001,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
